"_id","_labels","atcClassification","category","class","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
,,,,,,,,,,,,,,,,"1765","1765","INTERACTS_WITH","phosphorylation reaction","0.61","EBI-15580938","intact","PMID:16627622","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7017","1765","INTERACTS_WITH","association","0.79","EBI-28935987","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2107","1765","INTERACTS_WITH","dephosphorylation reaction","0.61","EBI-8511518","intact","PMID:23560844","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1902","5869","INTERACTS_WITH","proximity","0.71","EBI-6590968","intact","PMID:25241761","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7670","4764","INTERACTS_WITH","physical association","0.78","EBI-22119879","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2783","4764","INTERACTS_WITH","direct interaction","0.64","EBI-8760068","intact","PMID:24070898","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3463","3463","INTERACTS_WITH","physical association","0.62","EBI-7278387","intact","PMID:10809770","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7579","1857","INTERACTS_WITH","physical association","0.67","EBI-22140697","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5326","6954","INTERACTS_WITH","physical association","0.82","EBI-21002622","intact","PMID:24216507","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6065","6954","INTERACTS_WITH","physical association","0.65","EBI-10636484","intact","PMID:25535246","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"186","2895","INTERACTS_WITH","direct interaction","0.61","EBI-7884829","intact","PMID:16273093","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2850","2895","INTERACTS_WITH","proximity","0.76","EBI-32721529","intact","PMID:35384245","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2969","2895","INTERACTS_WITH","proximity","0.82","EBI-32721465","intact","PMID:35384245","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6065","2895","INTERACTS_WITH","direct interaction","0.97","EBI-26363517","intact","PMID:10356320","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2255","2895","INTERACTS_WITH","physical association","0.98","EBI-34573662","intact","PMID:35384245","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6723","2895","INTERACTS_WITH","proximity","0.82","EBI-6600370","intact","PMID:23397142","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6290","6292","INTERACTS_WITH","physical association","0.61","EBI-2436894","intact","PMID:7527811","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"413","412","INTERACTS_WITH","association","0.82","EBI-34579649","intact","PMID:31421660","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4756","5138","INTERACTS_WITH","physical association","0.68","EBI-20905200","intact","PMID:30021884","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4244","6627","INTERACTS_WITH","physical association","0.67","EBI-22146720","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7400","1418","INTERACTS_WITH","association","0.61","EBI-20313218","intact","PMID:29128334","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4297","2562","INTERACTS_WITH","association","0.62","EBI-21265865","intact","PMID:30833792","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4551","2562","INTERACTS_WITH","physical association","0.7","EBI-26245966","intact","PMID:32814053","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1665","2562","INTERACTS_WITH","physical association","0.67","EBI-8181146","intact","PMID:20802462","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5085","1440","INTERACTS_WITH","association","0.64","EBI-21862890","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1751","1440","INTERACTS_WITH","association","0.98","EBI-27114289","intact","PMID:27880917","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"257","1440","INTERACTS_WITH","association","0.73","EBI-28946690","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1751","3034","INTERACTS_WITH","association","0.89","EBI-14026281","intact","PMID:28330616","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2137","3034","INTERACTS_WITH","association","0.73","EBI-11077798","intact","PMID:26496610","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2052","3034","INTERACTS_WITH","proximity","0.73","EBI-14028733","intact","PMID:28330616","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4194","4784","INTERACTS_WITH","direct interaction","0.75","EBI-21013932","intact","PMID:20030366","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3346","4784","INTERACTS_WITH","physical association","0.81","EBI-25406781","intact","PMID:18687776","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3346","7496","INTERACTS_WITH","physical association","0.61","EBI-25300708","intact","PMID:24128306","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6782","5073","INTERACTS_WITH","physical association","0.67","EBI-15795486","intact","PMID:19628817","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"423","354","INTERACTS_WITH","association","0.67","EBI-21858793","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"523","354","INTERACTS_WITH","association","0.76","EBI-21006606","intact","PMID:29125462","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6412","6418","INTERACTS_WITH","association","0.67","EBI-21864161","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6418","6418","INTERACTS_WITH","physical association","0.67","EBI-24362385","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"637","491","INTERACTS_WITH","association","0.95","EBI-28934450","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4779","7156","INTERACTS_WITH","direct interaction","0.81","EBI-15913085","intact","PMID:21336276","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7670","325","INTERACTS_WITH","physical association","0.72","EBI-24310528","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5905","5905","INTERACTS_WITH","phosphorylation reaction","0.61","EBI-15641522","intact","PMID:17554339","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4800","5905","INTERACTS_WITH","physical association","0.71","EBI-4398696","intact","PMID:20856200","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6737","5905","INTERACTS_WITH","direct interaction","0.6","EBI-8164021","intact","PMID:16525023","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2060","5905","INTERACTS_WITH","physical association","0.73","EBI-16098091","intact","PMID:24670654","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6700","5905","INTERACTS_WITH","phosphorylation reaction","0.77","EBI-16167771","intact","PMID:26256536","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7576","5311","INTERACTS_WITH","association","0.66","EBI-11077958","intact","PMID:26496610","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7968","7503","INTERACTS_WITH","association","0.82","EBI-28934846","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6904","7503","INTERACTS_WITH","association","0.64","EBI-28935019","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6942","7503","INTERACTS_WITH","association","0.66","EBI-25389801","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"311","7503","INTERACTS_WITH","association","0.73","EBI-21909838","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7503","7503","INTERACTS_WITH","direct interaction","0.67","EBI-15609682","intact","PMID:17085597","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4733","7503","INTERACTS_WITH","association","0.74","EBI-28931473","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2313","7503","INTERACTS_WITH","association","0.73","EBI-21907689","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6429","7503","INTERACTS_WITH","association","0.63","EBI-4372195","intact","PMID:21771788","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6834","7503","INTERACTS_WITH","proximity","0.77","EBI-9163308","intact","PMID:21972092","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6900","7503","INTERACTS_WITH","association","0.73","EBI-28938919","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"67","7503","INTERACTS_WITH","association","0.76","EBI-25395492","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4704","7503","INTERACTS_WITH","association","0.76","EBI-27114848","intact","PMID:27880917","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6966","7503","INTERACTS_WITH","association","0.94","EBI-40271169","intact","PMID:37045861","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8014","7503","INTERACTS_WITH","association","0.67","EBI-28941961","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2447","7503","INTERACTS_WITH","association","0.68","EBI-8529837","intact","PMID:16717153","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6942","4117","INTERACTS_WITH","association","0.8","EBI-25389801","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"311","4117","INTERACTS_WITH","association","0.67","EBI-21909838","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2255","4117","INTERACTS_WITH","physical association","0.83","EBI-25369976","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4117","4117","INTERACTS_WITH","physical association","0.68","EBI-24287714","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2255","1283","INTERACTS_WITH","physical association","0.63","EBI-25371670","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"206","1283","INTERACTS_WITH","association","0.67","EBI-29628346","intact","PMID:35140242","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3696","1283","INTERACTS_WITH","association","0.72","EBI-11143932","intact","PMID:26496610","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2239","1283","INTERACTS_WITH","direct interaction","0.69","EBI-15899186","intact","PMID:21170051","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3846","3846","INTERACTS_WITH","physical association","0.67","EBI-22144084","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"199","3846","INTERACTS_WITH","physical association","0.72","EBI-24312353","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"199","5832","INTERACTS_WITH","physical association","0.72","EBI-24489351","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5832","5832","INTERACTS_WITH","physical association","0.74","EBI-24470926","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4280","4280","INTERACTS_WITH","direct interaction","0.68","EBI-3864504","intact","PMID:16730026","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4071","4509","INTERACTS_WITH","physical association","0.72","EBI-27025560","intact","PMID:33707221","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"206","4509","INTERACTS_WITH","direct interaction","0.72","EBI-21941261","intact","PMID:16793543","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4249","4509","INTERACTS_WITH","association","0.67","EBI-25478913","intact","PMID:24981860","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2002","4509","INTERACTS_WITH","association","0.73","EBI-21988781","intact","PMID:19934020","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"311","1330","INTERACTS_WITH","association","0.77","EBI-21909838","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"598","1330","INTERACTS_WITH","physical association","0.64","EBI-16153013","intact","PMID:25855459","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7508","1330","INTERACTS_WITH","association","0.69","EBI-21905461","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1326","1330","INTERACTS_WITH","association","0.69","EBI-21902679","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1330","1330","INTERACTS_WITH","physical association","0.68","EBI-15670973","intact","PMID:18004302","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1721","4537","INTERACTS_WITH","association","0.69","EBI-21865186","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2312","4537","INTERACTS_WITH","direct interaction","0.61","EBI-5772771","intact","PMID:20098747","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4013","4537","INTERACTS_WITH","physical association","0.9","EBI-10521144","intact","PMID:25416956","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5817","4537","INTERACTS_WITH","physical association","0.67","EBI-22124206","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"270","270","INTERACTS_WITH","direct interaction","0.66","EBI-15676847","intact","PMID:18093920","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4930","4395","INTERACTS_WITH","physical association","0.67","EBI-24379349","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2255","1480","INTERACTS_WITH","physical association","0.67","EBI-25370812","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3711","1480","INTERACTS_WITH","physical association","0.73","EBI-20914672","intact","PMID:30021884","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2439","2439","INTERACTS_WITH","direct interaction","0.62","EBI-16030873","intact","PMID:23292143","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2255","2439","INTERACTS_WITH","proximity","0.68","EBI-32720286","intact","PMID:35384245","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2247","152","INTERACTS_WITH","proximity","0.95","EBI-16793176","intact","PMID:29568061","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3182","152","INTERACTS_WITH","physical association","0.61","EBI-8544081","intact","PMID:12370829","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4845","152","INTERACTS_WITH","physical association","0.71","EBI-20730109","intact","PMID:29774127","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"479","152","INTERACTS_WITH","association","0.63","EBI-16630937","intact","PMID:25753001","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2525","152","INTERACTS_WITH","proximity","0.62","EBI-32721578","intact","PMID:35384245","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2439","152","INTERACTS_WITH","association","0.81","EBI-26895910","intact","PMID:17052462","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4387","152","INTERACTS_WITH","physical association","0.61","EBI-8519990","intact","PMID:21112398","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3376","6300","INTERACTS_WITH","direct interaction","0.74","EBI-15842014","intact","PMID:20223216","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3420","842","INTERACTS_WITH","proximity","0.69","EBI-16792219","intact","PMID:29568061","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1661","7808","INTERACTS_WITH","physical association","0.64","EBI-1169881","intact","PMID:9488738","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"199","1077","INTERACTS_WITH","physical association","0.7","EBI-24434357","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"712","712","INTERACTS_WITH","putative self interaction","0.8","EBI-16074949","intact","PMID:24035709","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6065","2216","INTERACTS_WITH","association","0.66","EBI-8770487","intact","PMID:24189400","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2216","2216","INTERACTS_WITH","physical association","0.61","EBI-25400733","intact","PMID:31837246","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6591","1574","INTERACTS_WITH","proximity","0.69","EBI-29678473","intact","PMID:35140242","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"115","115","INTERACTS_WITH","physical association","0.87","EBI-22123713","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"169","115","INTERACTS_WITH","physical association","0.72","EBI-8738981","intact","PMID:10812072","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4879","115","INTERACTS_WITH","physical association","0.67","EBI-22128658","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"343","343","INTERACTS_WITH","physical association","0.83","EBI-25794571","intact","PMID:29439243","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4343","343","INTERACTS_WITH","physical association","0.68","EBI-26248534","intact","PMID:32814053","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8022","343","INTERACTS_WITH","association","0.67","EBI-27111302","intact","PMID:34316702","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2631","4693","INTERACTS_WITH","physical association","0.63","EBI-25822983","intact","PMID:32911434","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5977","4693","INTERACTS_WITH","direct interaction","0.83","EBI-26587795","intact","PMID:23661758","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6330","4693","INTERACTS_WITH","direct interaction","0.62","EBI-26587683","intact","PMID:23661758","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1699","918","INTERACTS_WITH","association","0.69","EBI-6464239","intact","PMID:20123736","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"2200","3066","INTERACTS_WITH","association","0.66","EBI-21845888","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6350","4524","INTERACTS_WITH","physical association","0.7","EBI-3509024","intact","PMID:21130043","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6350","6350","INTERACTS_WITH","direct interaction","0.75","EBI-15827962","intact","PMID:20080685","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6159","6350","INTERACTS_WITH","direct interaction","0.72","EBI-6896550","intact","PMID:21596751","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1228","6350","INTERACTS_WITH","physical association","0.6","EBI-9518604","intact","PMID:24529377","RO:0002437","biolink:Association"
